episode_frame,episode_time_sec,arm_A_action_j1,arm_A_action_j2,arm_A_action_j3,arm_A_action_j4,arm_A_action_j5,arm_A_action_j6,arm_B_command_j1,arm_B_command_j2,arm_B_command_j3,arm_B_command_j4,arm_B_command_j5,arm_B_command_j6,arm_C_actual_j1,arm_C_actual_j2,arm_C_actual_j3,arm_C_actual_j4,arm_C_actual_j5,arm_C_actual_j6,hand_A_action_j1,hand_A_action_j2,hand_A_action_j3,hand_A_action_j4,hand_A_action_j5,hand_A_action_j6,hand_B_target_j1,hand_B_target_j2,hand_B_target_j3,hand_B_target_j4,hand_B_target_j5,hand_B_target_j6,hand_C_actual_j1,hand_C_actual_j2,hand_C_actual_j3,hand_C_actual_j4,hand_C_actual_j5,hand_C_actual_j6,j6_hold_enabled,j6_action_deg,j6_effective_target_deg,j6_actual_deg
136,4.5333333015441895,106.08433897984169,94.78280376666572,-13.949803438050152,51.20265984076358,-89.94480544036057,16.327520992063555,106.08433897984169,94.78280376666572,-13.949803438050152,51.20265984076358,-89.94480544036057,16.327520992063555,105.811649,94.88915,-13.607216,51.362815,-89.507222,16.250457,185.0895466462104,173.80267915258977,161.90950772016174,168.74059703260895,140.60739526343383,109.47458754941029,185.0895466462104,173.8026791525898,161.90950772016174,168.74059703260895,140.60739526343383,179.8,174.2,174.1,167.7,172.6,134.9,179.8,True,109.47458754941029,179.8,179.8
137,4.566666603088379,106.1329830966483,94.77128731498358,-13.996270315235263,51.25817945111176,-89.96520273786723,16.32224978034835,106.1329830966483,94.77128731498358,-13.996270315235263,51.25817945111176,-89.96520273786723,16.32224978034835,105.84502,94.855178,-13.648977,51.373676,-89.652135,16.318852,185.0088168928765,173.49024526690494,161.5103280242941,168.52195633798706,140.56465261191707,109.50959527069278,185.0088168928765,173.49024526690496,161.5103280242941,168.52195633798706,140.5646526119171,179.8,174.2,174.1,167.7,172.6,134.9,179.8,True,109.50959527069278,179.8,179.8
138,4.599999904632568,106.16930862085961,94.77489694909292,-14.025777641684503,51.23801133672315,-89.92715834027054,16.285809664578032,106.16930862085961,94.77489694909292,-14.025777641684503,51.23801133672315,-89.92715834027054,16.285809664578032,105.886093,94.826504,-13.701384,51.367594,-89.780919,16.364835,185.0027435402481,173.23350287890685,161.3290441779147,168.33517209677441,140.55806359727308,109.5788658681241,185.0027435402481,173.23350287890685,161.3290441779147,168.33517209677441,140.55806359727308,179.8,174.2,174.1,167.7,172.6,134.9,179.8,True,109.5788658681241,179.8,179.8
139,4.633333206176758,106.21548901914713,94.76945385003917,-14.05047212265464,51.2215674480029,-89.89530188686126,16.264438338819655,106.21548901914713,94.76945385003917,-14.05047212265464,51.2215674480029,-89.89530188686126,16.264438338819655,105.926203,94.809986,-13.754337,51.345003,-89.860339,16.372772,185.02107818969228,172.953784883324,161.14134320422986,168.1232350083555,140.62045870116282,109.68131072189348,185.02107818969228,172.95378488332398,161.14134320422983,168.1232350083555,140.62045870116282,179.8,174.2,174.1,163.3,169.9,134.9,179.8,True,109.68131072189348,179.8,179.8
140,4.666666507720947,106.24975189529597,94.76051570843514,-14.075338490963315,51.26488305731479,-89.86802909581303,16.30190977862121,106.24975189529597,94.76051570843514,-14.075338490963315,51.26488305731479,-89.86802909581303,16.30190977862121,105.968881,94.799389,-13.809746,51.311118,-89.908103,16.364719,185.03626157126328,172.8195408719248,161.04382578749855,167.76696985134316,140.67443132546413,109.7303559091567,185.03626157126325,172.81954087192483,161.04382578749855,167.76696985134316,140.67443132546413,179.8,174.2,174.1,163.3,169.9,134.9,179.8,True,109.7303559091567,179.8,179.8
141,4.699999809265137,106.28349910942916,94.74481666484856,-14.094761760218251,51.297541651637246,-89.82815123327192,16.34001147199741,106.28349910942916,94.74481666484856,-14.094761760218251,51.297541651637246,-89.82815123327192,16.34001147199741,106.017976,94.792532,-13.876347,51.273323,-89.932058,16.342514,185.03586050080665,172.5610223147618,160.89605997213434,167.40680858132393,140.67540535371583,109.80495501408272,185.03586050080668,172.5610223147618,160.8960599721343,167.40680858132393,140.67540535371583,179.8,174.2,174.1,163.3,169.9,134.9,179.8,True,109.80495501408272,179.8,179.8
142,4.733333110809326,106.33191404311772,94.74206646743193,-14.118023846700563,51.21749944765747,-89.70502260309831,16.375477559516007,106.33191404311772,94.74206646743193,-14.118023846700563,51.21749944765747,-89.70502260309831,16.375477559516007,106.061615,94.787546,-13.927935,51.248995,-89.937563,16.32352,185.10948557748097,172.4558845593553,160.80765258434565,167.2992644031779,140.54964111768464,109.9940310864759,185.10948557748094,172.45588455935527,160.80765258434565,167.29926440317786,140.54964111768464,179.8,174.2,174.1,163.3,169.9,134.9,179.8,True,109.9940310864759,179.8,179.8
143,4.766666889190674,106.36950007447831,94.74275401678608,-14.143291285465832,51.18925262835753,-89.59747842495227,16.34470972591748,106.36950007447831,94.74275401678608,-14.143291285465832,51.18925262835753,-89.59747842495227,16.34470972591748,106.103972,94.782247,-13.966148,51.238134,-89.937255,16.31014,185.16729701900968,172.37807689077653,160.7399289729612,167.21458124105754,140.8696380462652,110.14271363431233,185.16729701900968,172.37807689077653,160.7399289729612,167.21458124105754,140.8696380462652,179.8,174.2,174.1,163.3,169.9,134.9,179.8,True,110.14271363431233,179.8,179.8
144,4.800000190734863,106.40811742987012,94.72642471962484,-14.164318836547134,51.19240389623074,-89.53955239186452,16.431398240320775,106.40811742987012,94.72642471962484,-14.164318836547134,51.19240389623074,-89.53955239186452,16.431398240320775,106.14344,94.776637,-13.997264,51.237265,-89.92978,16.302973,185.2134774172972,172.31333265992674,160.67850789732316,166.95594809233546,140.95088346161475,110.33946734116027,185.2134774172972,172.31333265992674,160.67850789732316,166.9559480923355,140.95088346161475,179.8,174.2,173.9,162.5,168.4,134.9,179.8,True,110.33946734116027,179.8,179.8
145,4.833333492279053,106.4347026715642,94.73284184693033,-14.199498445168166,51.18111662766667,-89.44621756703772,16.497517569878873,106.4347026715642,94.73284184693033,-14.199498445168166,51.18111662766667,-89.44621756703772,16.497517569878873,106.188364,94.769781,-14.030019,51.242913,-89.90817,16.302713,185.254100124972,172.26669389540308,160.62155589248715,166.76532503389546,141.28692320845897,110.41567072791267,185.25410012497198,172.26669389540308,160.62155589248715,166.76532503389546,141.28692320845897,179.8,174.2,173.9,162.5,168.4,134.9,179.8,True,110.41567072791267,179.8,179.8
146,4.866666793823242,106.45721991291283,94.74177998853436,-14.229979799869126,51.18295009261108,-89.32297434530508,16.505940049467295,106.45721991291283,94.74177998853436,-14.229979799869126,51.18295009261108,-89.32297434530508,16.505940049467295,106.226228,94.763547,-14.054038,51.247257,-89.87254,16.306878,185.3499559640974,172.21524228540036,160.5691875500122,166.59962563954363,142.84554029855337,110.36101055425719,185.3499559640974,172.21524228540034,160.5691875500122,166.59962563954363,142.84554029855337,179.8,174.2,173.9,162.5,168.4,134.9,179.8,True,110.36101055425719,179.8,179.8
147,4.900000095367432,106.4842062250635,94.7336439878435,-14.246480984368896,51.16925640130746,-89.27003304503499,16.641043497559146,106.4842062250635,94.7336439878435,-14.246480984368896,51.16925640130746,-89.27003304503499,16.641043497559146,106.272114,94.754509,-14.08188,51.245085,-89.808459,16.324136,185.36135782422048,172.15960808349314,160.52151746145734,166.42630590651655,142.7133589352167,110.80224535228744,185.36135782422048,172.1596080834931,160.52151746145734,166.42630590651657,142.7133589352167,179.8,174.2,173.9,162.5,168.4,134.9,179.8,True,110.80224535228744,179.8,179.8
148,4.933333396911621,106.4973842543515,94.7209243247916,-14.253356477910462,51.20094096737819,-89.2963318078315,16.820321991655575,106.4973842543515,94.7209243247916,-14.253356477910462,51.20094096737819,-89.2963318078315,16.820321991655575,106.310619,94.747029,-14.104808,51.235962,-89.739333,16.346286,185.42994087229766,172.11193799493824,160.4745349222566,166.25699687805542,141.87007965234315,111.33034055205952,185.42994087229764,172.11193799493824,160.4745349222566,166.2569968780554,141.87007965234315,179.8,174.2,173.9,162.5,168.4,134.9,179.8,True,111.33034055205952,179.8,179.8
149,4.9666666984558105,106.5030565365233,94.73238348069421,-14.280342790061125,51.27089911416367,-89.24086949326282,16.944424650080915,106.5030565365233,94.73238348069421,-14.280342790061125,51.27089911416367,-89.24086949326282,16.944424650080915,106.346879,94.74173,-14.126644,51.221192,-89.660462,16.377035,185.43309214017088,172.07406548468012,160.3984461270632,165.96295493759422,141.05819845664277,111.79965028205116,185.43309214017086,172.0740654846801,160.3984461270632,165.96295493759425,141.05819845664277,179.8,174.2,172.5,161.7,167.9,134.9,179.8,True,111.79965028205116,179.8,179.8
150,5.0,106.51491676288249,94.73398776252057,-14.296500199883813,51.267232184274825,-89.2083827862789,17.035754122624766,106.51491676288249,94.73398776252057,-14.296500199883813,51.267232184274825,-89.2083827862789,17.035754122624766,106.380572,94.739237,-14.150664,51.205552,-89.576456,16.413621,185.4393373801378,172.04633432739578,160.3687096174959,165.8751205076007,141.60336779870977,111.97113655013382,185.4393373801378,172.04633432739578,160.3687096174959,165.87512050760068,141.60336779870974,179.8,174.2,172.5,161.7,167.9,134.9,179.8,True,111.97113655013382,179.8,179.8
151,5.0333333015441895,106.5428771032849,94.7288311423644,-14.309334454494744,51.17762158511636,-89.21674797008784,17.22838253334775,106.5428771032849,94.7288311423644,-14.309334454494744,51.17762158511636,-89.21674797008784,17.22838253334775,106.41266,94.73799,-14.179051,51.192519,-89.4882,16.463798,185.43440994309967,172.01178497234937,160.29617316063238,165.76316455443217,142.03205482102663,112.04630861285499,185.43440994309967,172.01178497234937,160.29617316063238,165.76316455443214,142.03205482102663,179.8,174.2,172.5,161.7,167.9,134.9,179.8,True,112.04630861285499,179.8,179.8
152,5.066666603088379,106.55548217477777,94.73335750894591,-14.328299357513576,51.1493174700369,-89.23920791565695,17.276625579697768,106.55548217477777,94.73335750894591,-14.328299357513576,51.1493174700369,-89.23920791565695,17.276625579697768,106.442502,94.735497,-14.207165,51.187741,-89.404034,16.538291,185.42684690020394,171.99465353427496,160.2489614383136,165.48734267185617,141.78568296912036,111.89854279749076,185.42684690020394,171.99465353427496,160.2489614383136,165.48734267185617,141.78568296912036,179.8,174.2,172.5,161.7,167.9,134.9,179.8,True,111.89854279749076,179.8,179.8
153,5.099999904632568,106.56734240113698,94.74842629895787,-14.35923907845064,51.11024174840899,-89.23445236595737,17.301434652226927,106.56734240113698,94.74842629895787,-14.35923907845064,51.11024174840899,-89.23445236595737,17.301434652226927,106.46368,94.733939,-14.229001,51.192085,-89.345941,16.622119,185.41481478650618,171.9860018715685,160.21727687224285,165.31906496742624,142.6319989283081,112.17384901805111,185.41481478650618,171.98600187156848,160.21727687224285,165.31906496742624,142.6319989283081,179.8,174.2,172.5,161.7,167.9,134.9,179.8,True,112.17384901805111,179.8,179.8
154,5.133333206176758,106.57805671190593,94.7625783564976,-14.3800947421934,50.9727891733571,-89.32251597906897,17.349563107017918,106.57805671190593,94.7625783564976,-14.3800947421934,50.9727891733571,-89.32251597906897,17.349563107017918,106.481328,94.733315,-14.250018,51.202946,-89.298515,16.72862,185.38605230519062,171.9834235614904,160.15287641607014,165.08529818701285,142.64660935208394,112.86907600666285,185.38605230519062,171.98342356149038,160.15287641607014,165.08529818701285,142.64660935208394,179.8,174.2,172.5,161.7,167.9,134.9,179.8,True,112.86907600666285,179.8,179.8
155,5.166666507720947,106.58745321974607,94.77214675167629,-14.400377448141032,50.91285778798642,-89.35179412240015,17.346927501160316,106.58745321974607,94.77214675167629,-14.400377448141032,50.91285778798642,-89.35179412240015,17.346927501160316,106.498656,94.732692,-14.269125,51.213806,-89.264193,16.860468,185.24808406812312,171.65105074453504,159.61206155324615,164.945725668119,142.57991706473072,113.37637283847167,185.24808406812312,171.651050744535,159.61206155324618,164.945725668119,142.57991706473072,179.8,174.2,172.3,161.6,167.1,134.9,179.8,True,113.37637283847167,179.8,179.8
156,5.199999809265137,106.58550516324264,94.76561503281181,-14.411722012484622,50.85882786790558,-89.47096934378737,17.3775234474203,106.58550516324264,94.76561503281181,-14.411722012484622,50.85882786790558,-89.47096934378737,17.3775234474203,106.513096,94.732069,-14.285775,51.215544,-89.246385,16.980196,185.00068089218564,171.28716524884743,159.3612206305379,164.7841515698921,143.1418167744155,113.33735441262327,185.00068089218558,171.28716524884743,159.3612206305379,164.78415156989212,143.1418167744155,179.8,174.2,172.3,161.6,167.1,134.9,179.8,True,113.33735441262327,179.8,179.8
157,5.233333110809326,106.59444330484668,94.74321238302218,-14.396882405590734,50.71862509543706,-89.65609200739414,17.54694706744049,106.59444330484668,94.74321238302218,-14.396882405590734,50.71862509543706,-89.65609200739414,17.54694706744049,106.528819,94.732692,-14.3057,51.199905,-89.237723,17.099015,184.3316953705909,170.79230160119295,158.84464188244795,164.52506005493393,143.1875961022465,113.74243557378077,184.33169537059086,170.79230160119295,158.84464188244795,164.52506005493393,143.18759610224646,179.8,174.2,172.3,161.6,167.1,134.9,179.8,True,113.74243557378077,179.8,179.8
158,5.266666889190674,106.61134555980303,94.74430100283291,-14.398658574755641,50.58443837981743,-89.70444964530319,17.605159579425777,106.61134555980303,94.74430100283291,-14.398658574755641,50.58443837981743,-89.70444964530319,17.605159579425777,106.543579,94.735497,-14.325626,51.162109,-89.238747,17.192477,183.22164693830442,169.7747858528201,158.36880043359182,164.42055255310206,143.32138174740953,113.89753524892268,183.22164693830442,169.77478585282012,158.3688004335918,164.42055255310206,143.3213817474095,179.8,174.2,172.3,161.6,167.1,134.9,179.8,True,113.89753524892268,179.8,179.8
159,5.300000190734863,106.6024647139785,94.7375973966299,-14.403987082250355,50.59629860617663,-89.73401426753193,17.647271977367897,106.6024647139785,94.7375973966299,-14.403987082250355,50.59629860617663,-89.73401426753193,17.647271977367897,106.557057,94.740795,-14.345279,51.107371,-89.257803,17.258794,181.9199441235467,169.2396432721679,157.86333706672738,164.3190244318049,143.3484826511192,113.94686691508343,181.9199441235467,169.23964327216794,157.86333706672738,164.31902443180488,143.3484826511192,179.8,174.2,172.3,161.6,167.1,134.9,179.8,True,113.94686691508343,179.8,179.8
160,5.333333492279053,106.60607434808783,94.72751333943559,-14.404273561147923,50.58300598532959,-89.77801742619798,17.73161136481115,106.60607434808783,94.72751333943559,-14.404273561147923,50.58300598532959,-89.77801742619798,17.73161136481115,106.56925,94.748275,-14.367388,51.035257,-89.300045,17.313017,180.18812189198428,168.29775795275233,157.23342726676054,164.0955708917039,143.40348659945178,114.11497273217482,180.18812189198428,168.29775795275236,157.23342726676054,164.0955708917039,143.40348659945178,179.8,174.2,172.2,161.6,165.4,134.9,179.8,True,114.11497273217482,179.8,179.8
161,5.366666793823242,106.60177716462434,94.70860573219626,-14.387084827293998,50.60111145165574,-89.82723450079972,17.920916620322373,106.60177716462434,94.70860573219626,-14.387084827293998,50.60111145165574,-89.82723450079972,17.920916620322373,106.578556,94.753574,-14.384584,50.95706,-89.364372,17.360717,178.4989277203796,167.1498943059873,156.90294521052908,163.6809213353677,145.17226460880013,114.4161193492956,178.4989277203796,167.1498943059873,156.90294521052908,163.6809213353677,145.17226460880013,179.8,174.2,172.2,161.6,165.4,134.9,179.8,True,114.4161193492956,179.8,179.8
162,5.400000095367432,106.5932973892564,94.70247508378839,-14.381928207137822,50.66677241497773,-89.83164627582221,17.986405696305827,106.5932973892564,94.70247508378839,-14.381928207137822,50.66677241497773,-89.83164627582221,17.986405696305827,106.585615,94.75482,-14.393591,50.876256,-89.441841,17.408244,176.97927176035412,164.95300223211711,156.08550632421594,163.2550991020265,145.0149303982572,114.83798817385042,176.97927176035412,164.95300223211714,156.08550632421594,163.25509910202646,145.01493039825718,179.8,174.2,172.2,161.6,165.4,134.9,179.8,True,114.83798817385042,179.8,179.8
163,5.433333396911621,106.591463924312,94.70247508378839,-14.383818967861753,50.70687946063688,-89.8350267268135,18.026340854626447,106.591463924312,94.70247508378839,-14.383818967861753,50.70687946063688,-89.8350267268135,18.026340854626447,106.592674,94.75295,-14.397958,50.781551,-89.540105,17.474961,175.96198519509934,163.46205145762772,155.04088967213343,162.4029389733284,144.50230505895368,115.16274065213057,175.96198519509932,163.46205145762772,155.04088967213343,162.4029389733284,144.50230505895368,179.8,174.2,172.2,161.6,165.4,134.9,179.8,True,115.16274065213057,179.8,179.8
